Key Index-0 Index-T Lifetime ReportCount CountStretch TimeStretch
20826151172356 32732772 54614605 21881833 26 1.08333 1.10845
34999414990106 49100818 64597600 15496782 34 1.41667 1.1152
1203558942660 27956276 35604494 7648218 28 1.16667 1.34744
19047909161540 28248810 36424707 8175897 30 1.25 1.22469
32969579075036 22894388 36399850 13505462 25 1.04167 1.13786
3621395463284 44055124 62737351 18682227 30 1.25 1.19513
9189668000011 13907660 23317349 9409689 26 1.08333 1.21429
29395726389821 633386 9311799 8678413 29 1.20833 1.06165
18609558407280 8415457 18768109 10352652 34 1.41667 1.05586
26091158748333 30560052 46098690 15538638 30 1.25 1.09995
27023229776966 756424 20903368 20146944 29 1.20833 1.2199
16984591248282 52352626 60990395 8637769 31 1.29167 1.17771
31482705317633 32271147 54167062 21895915 26 1.08333 1.12882
25367277908198 21338478 33588754 12250276 28 1.16667 1.38146
10906777000832 13774587 22351323 8576736 32 1.33333 1.18715
30418001670962 199266 11407858 11208592 25 1.04167 1.14037
28491834565917 50546628 59476125 8929497 24 1 1.07899
33564674199508 1013181 22128532 21115351 27 1.125 1.1518
9512521559113 14711216 22124702 7413486 28 1.16667 1.33052
1252740967086 44678499 58838182 14159683 27 1.125 1.31942
16023113229086 56556281 64278609 7722328 27 1.125 1.27249
17037005195282 37969187 56859535 18890348 29 1.20833 1.17586
20865486979593 4765203 12106216 7341013 25 1.04167 1.1192
24363896521896 365775 17870071 17504296 26 1.08333 1.08434
27061086444105 6322902 17197586 10874684 28 1.16667 1.48282
8140551984148 8230666 19507295 11276629 29 1.20833 1.51668
27487047268120 9296882 19877537 10580655 26 1.08333 1.24295
26643043589016 37982146 59428555 21446409 28 1.16667 1.18336
25560025917578 44202485 52168784 7966299 29 1.20833 1.21915
24255804375178 24710316 32420437 7710121 30 1.25 1.32438
16122494881767 45951475 59447034 13495559 40 1.66667 1.05442
27998327218120 24182440 33364121 9181681 33 1.375 1.16962
31413607619830 26885490 39641451 12755961 39 1.625 1.05528
20611717436888 14668926 25727217 11058291 35 1.45833 1.04841
8620090535781 14268405 26842549 12574144 35 1.45833 1.02651
15965038034862 24605205 40704945 16099740 24 1 1.61734
3489802004493 1769036 9937766 8168730 27 1.125 1.37258
26848811590432 25753567 46360226 20606659 29 1.20833 1.20788
25414684453480 13018241 24019389 11001148 25 1.04167 1.11948
13014106119065 3747251 13243695 9496444 26 1.08333 1.28291
6632200040133 31449261 42329782 10880521 34 1.41667 1.05546
7380277575706 39365988 47503112 8137124 30 1.25 1.2005
12183927592558 3013335 21177118 18163783 26 1.08333 1.06997
9180918719364 5502092 15792254 10290162 30 1.25 1.01342
12423891744102 579376 19001591 18422215 29 1.20833 1.18709
22231417827275 28005205 38836670 10831465 26 1.08333 1.21078
23850738380484 728175 8206982 7478807 26 1.08333 1.21926
337680488470 15366131 23174210 7808079 26 1.08333 1.27658
10686929322973 313859 13835910 13522051 42 1.75 1.07795
2414967847864 26497319 42623357 16126038 24 1 1.49737
5668128732041 42658257 58975223 16316966 24 1 1.26879
12376307404665 11915800 24449713 12533913 39 1.625 1.04766
21099995598756 31242296 42954816 11712520 38 1.58333 1.07204
7986613073784 9401163 24736638 15335475 25 1.04167 1.03894
12130985897747 14874564 23124896 8250332 26 1.08333 1.26773
13582509611537 32630681 51735142 19104461 27 1.125 1.11408
4642704679034 51595206 59370750 7775544 28 1.16667 1.40572
8313822757569 30347524 48410173 18062649 28 1.16667 1.12367
28367607950354 10829478 19665237 8835759 27 1.125 1.31496
7851675823456 20248289 35851585 15603296 25 1.04167 1.15447
27064927038775 33896092 43790749 9894657 27 1.125 1.39022
12544241710057 37222973 50460625 13237652 24 1 1.01385
23771717437572 4424727 12316338 7891611 27 1.125 1.08426
22703587721542 2624899 18228166 15603267 24 1 1.45539
23716616327046 3353772 10780458 7426686 27 1.125 1.29634
8818479348003 2734409 16657067 13922658 28 1.16667 1.41595
14582120778388 12188832 32242077 20053245 27 1.125 1.13361
13952999542918 10397496 18930498 8533002 28 1.16667 1.04874
21678932268372 1288981 20709649 19420668 26 1.08333 1.08952
23841707817188 3193693 17780925 14587232 34 1.41667 1.10732
25552338768259 21086421 28951561 7865140 27 1.125 1.36754
6630420699669 35901098 47533826 11632728 26 1.08333 1.26736
11499089192719 35343678 55435911 20092233 30 1.25 1.23619
19453728254692 1847709 11982057 10134348 35 1.45833 1.09859
27039066934628 143835 7703547 7559712 26 1.08333 1.28351
4093809194428 24060896 40999802 16938906 31 1.29167 1.16522
30727592527660 27395821 47265652 19869831 28 1.16667 1.17002
14752335484011 10858816 31520222 20661406 27 1.125 1.16462
32397714402580 20837167 28375856 7538689 29 1.20833 1.45982
20459263200733 17385057 25855206 8470149 27 1.125 1.3409
2055670784903 47671900 56366556 8694656 28 1.16667 1.43877
11086122860161 3021229 20912174 17890945 26 1.08333 1.08585
32901762133613 42951663 51426024 8474361 26 1.08333 1.29366
1653193964705 31585775 44767962 13182187 26 1.08333 1.21877
7474244824835 17837187 30657699 12820512 41 1.70833 1.06548
21780178693198 3918228 22382154 18463926 28 1.16667 1.15986
28785298587795 10163698 23867853 13704155 25 1.04167 1.10697
29862585810943 32269807 40679000 8409193 28 1.16667 1.4405
11541617679932 54883567 63246817 8363250 24 1 1.01366
5054490846299 15883063 29035226 13152163 40 1.66667 1.05258
2800073536372 15349550 24559979 9210429 31 1.29167 1.08401
31699969681543 45214659 58120246 12905587 28 1.16667 1.40609
25841415267202 15051500 24476088 9424588 24 1 1.091
23610315810840 18781125 34358395 15577270 25 1.04167 1.25058
5509534967993 45382222 55357913 9975691 28 1.16667 1.48353
25824169677721 21798959 36132267 14333308 25 1.04167 1.14857
33774939002373 25113646 33144581 8030935 26 1.08333 1.22126
22174293631854 24784398 32812325 8027927 26 1.08333 1.26273
33739067272295 3376398 11775335 8398937 31 1.29167 1.14358
5608348885530 14584319 26431693 11847374 38 1.58333 1.06282
25384475465443 44655828 52732147 8076319 28 1.16667 1.14641
15429146691320 3160022 21843839 18683817 29 1.20833 1.18679
34860269436697 9933073 20882488 10949415 28 1.16667 1.40653
19505855426987 9437298 27959493 18522195 30 1.25 1.20963
2480868401483 705 6881500 6880795 28 1.16667 1.43095
32500196975140 1169995 16756305 15586310 24 1 1.55032
9589394395804 1286081 8587238 7301157 26 1.08333 1.17251
14884424282880 30006615 44448292 14441677 26 1.08333 1.22183
26492429922704 6462196 18078421 11616225 27 1.125 1.37617
31368154339611 1700023 12777463 11077440 30 1.25 1.593
24750908021670 20955548 36996401 16040853 24 1 1.07888
31587396791538 40573024 58914868 18341844 32 1.33333 1.24241
27033196041979 35936795 56620573 20683778 28 1.16667 1.17216
6861009111941 25399382 38512658 13113276 26 1.08333 1.19881
30973189524548 8769534 28632610 19863076 28 1.16667 1.16159
17689498293581 28392202 36569371 8177169 30 1.25 1.20697
9092184139334 18077654 28578330 10500676 31 1.29167 1.01565
34379695566749 4343831 20638971 16295140 28 1.16667 1.11102
11227799226553 35653473 44313464 8659991 33 1.375 1.28108
21849111425369 1368004 12943955 11575951 39 1.625 1.08319
5019413262064 4212833 11993824 7780991 28 1.16667 1.1269
13354334115829 40187581 53911802 13724221 40 1.66667 1.05639
19206173994814 77172 7639521 7562349 32 1.33333 1.29188
4305337814874 33767619 47151926 13384307 34 1.41667 1.03735
31594237089241 50567489 59079478 8511989 25 1.04167 1.12947
14930845318178 19945836 27940382 7994546 27 1.125 1.10035
24106677533586 909350 8176332 7266982 29 1.20833 1.42743
8290915411341 34454632 42091931 7637299 27 1.125 1.30001
19326698591707 10829140 20854176 10025036 33 1.375 1.0684
25797046294762 29204863 49516165 20311302 25 1.04167 1.05553
27902118905457 23331026 45048665 21717639 26 1.08333 1.11986
4291001908374 10274275 20873751 10599476 28 1.16667 1.42078
28677267564617 31171503 52824651 21653148 28 1.16667 1.19226
34230261521437 35735290 43652570 7917280 27 1.125 1.09229
1530627145488 4823119 12607607 7784488 24 1 1.048
27122357136836 23236409 39819824 16583415 27 1.125 1.07839
19225090470321 7839598 15167799 7328201 30 1.25 1.57021
25091218467825 12152299 33632052 21479753 28 1.16667 1.21554
28949584203653 5987993 14297560 8309567 29 1.20833 1.6076
11771526487549 22961041 40051291 17090250 34 1.41667 1.21926
4839430153075 21443703 28936921 7493218 29 1.20833 1.38774
34531350453037 27336781 40077788 12741007 27 1.125 1.33792
24688448343054 44947549 57044070 12096521 26 1.08333 1.25937
23332708947391 4689665 25613545 20923880 27 1.125 1.14955
12897516764971 29982935 38381520 8398585 30 1.25 1.14437
23624704614782 31666430 39277173 7610743 28 1.16667 1.2421
15260479790934 35658029 46571418 10913389 36 1.5 1.099
21254896420579 22628083 38696848 16068765 24 1 1.7435
716822169890 11830022 19736666 7906644 32 1.33333 1.34293
13719151227966 18004802 26696709 8691907 29 1.20833 1.592
21272516986845 37395077 58705671 21310594 29 1.20833 1.21845
20069501212451 24337505 39793603 15456098 29 1.20833 1.0858
13592986211284 19622617 33079721 13457104 28 1.16667 1.38508
33196592584566 30969393 52844659 21875266 28 1.16667 1.18939
3571042073868 23219078 37629639 14410561 27 1.125 1.04387
7701151391491 42579880 51963438 9383558 28 1.16667 1.53543
10749676894324 8963184 23484169 14520985 25 1.04167 1.12737
21683447807991 26892027 42594150 15702123 25 1.04167 1.51266
31111033939624 26064394 46117489 20053095 29 1.20833 1.22572
11275925661171 8606913 20645150 12038237 28 1.16667 1.38948
22381941802481 7029399 15801564 8772165 27 1.125 1.4041
12661730509967 23705553 33385408 9679855 34 1.41667 1.15869
13833664498037 50191961 58702100 8510139 29 1.20833 1.54746
18563672485024 34860034 46484617 11624583 27 1.125 1.35781
13488044104838 33194904 53360380 20165476 28 1.16667 1.17988
22097235647818 37028334 45880950 8852616 28 1.16667 1.53804
19161139468832 24942186 46636109 21693923 28 1.16667 1.18475
34987689478439 1015680 15068817 14053137 28 1.16667 1.06131
5034438244570 32735830 53098186 20362356 28 1.16667 1.19101
28138076181261 11158053 27505549 16347496 36 1.5 1.21298
22437372990716 3588355 15496441 11908086 27 1.125 1.32331
4619669634269 50253804 58591921 8338117 29 1.20833 1.57196
1811544043143 21022348 35777203 14754855 26 1.08333 1.16839
6241606422329 2851270 17202839 14351569 27 1.125 1.36549
3231589569219 33793524 41414986 7621462 30 1.25 1.38946
20656679839800 10786040 28293112 17507072 31 1.29167 1.20273
34398353078196 16214731 36857707 20642976 25 1.04167 1.06802
4386907554200 28618117 39850622 11232505 35 1.45833 1.04416
30606584894343 24122778 31914890 7792112 28 1.16667 1.38585
8027036056148 17129665 25238501 8108836 28 1.16667 1.43214
30064998610472 28204569 35754597 7550028 28 1.16667 1.33207
19427338887096 23910544 40300195 16389651 32 1.33333 1.16065
26802959657151 31806365 41403921 9597556 29 1.20833 1.65099
1989201305663 26811101 35591989 8780888 26 1.08333 1.30404
11247349448295 30648052 49308690 18660638 26 1.08333 1.07156
8239386464268 30063181 38252628 8189447 31 1.29167 1.25569
10233048701806 9111242 24055063 14943821 25 1.04167 1.08557
14889031272866 38138355 56895745 18757390 29 1.20833 1.17517
29035048710309 38545737 52224213 13678476 28 1.16667 1.34824
35164738025924 46381350 63040433 16659083 32 1.33333 1.15441
18118775471193 8964563 19217898 10253335 27 1.125 1.31504
6340009306742 6778224 18775404 11997180 27 1.125 1.30613
13396442589718 24313262 44130202 19816940 28 1.16667 1.17771
2379344019530 11671485 24571180 12899695 24 1 1.05912
33237969728019 36374750 57537856 21163106 26 1.08333 1.12492
29374562648336 36778041 47352070 10574029 27 1.125 1.31132
6280597204761 177936 12968825 12790889 24 1 1.00097
15929036761777 43654024 51815195 8161171 30 1.25 1.25725
20442350669510 15987774 35842308 19854534 27 1.125 1.12186
21315505173849 16485218 33635359 17150141 26 1.08333 1.07499
6460943209072 37233118 57555329 20322211 27 1.125 1.12923
15152449227309 53912326 65800402 11888076 36 1.5 1.04899
30598705307833 30601038 48342675 17741637 28 1.16667 1.12971
32383461174930 32592081 52951771 20359690 29 1.20833 1.19823
34308237274846 13173381 34422552 21249171 28 1.16667 1.18068
27935021058246 2225005 16533125 14308120 26 1.08333 1.19662
31552908768420 20314808 30334722 10019914 33 1.375 1.06512
30355310095855 15071330 25410625 10339295 37 1.54167 1.17074
16868243754089 7636713 16667960 9031247 29 1.20833 1.64002
12592729672920 9376643 18719039 9342396 27 1.125 1.39916
23723946950595 51990617 59768592 7777975 29 1.20833 1.46187
30137343375175 22259510 29858859 7599349 30 1.25 1.66619
32068468542423 39923114 50871157 10948043 35 1.45833 1.06118
9766523202937 31336289 40330205 8993916 30 1.25 1.08779
19456648666835 40701207 60528578 19827371 27 1.125 1.14286
17703897789162 4949192 26193390 21244198 26 1.08333 1.12
7446923909104 45494495 54178382 8683887 27 1.125 1.3235
16378569748225 16886830 25567081 8680251 27 1.125 1.36584
13608066748937 6258430 27138131 20879701 29 1.20833 1.2253
6968063311202 402087 10661566 10259479 26 1.08333 1.2261
30638338600905 1808018 15223817 13415799 27 1.125 1.3073
22712420805340 51382413 64549113 13166700 41 1.70833 1.06508
18334438844565 45183242 61651876 16468634 28 1.16667 1.10378
11393638700596 20371064 27878680 7507616 30 1.25 1.52795
25140954026432 14273578 26827203 12553625 28 1.16667 1.39949
26017095240059 25510002 37164016 11654014 33 1.375 1.0152
18562365191953 20060732 36733471 16672739 27 1.125 1.09166
4073166898052 1771111 9440698 7669587 28 1.16667 1.46164
8956424062257 14511458 23337759 8826301 31 1.29167 1.14017
16835426180458 44130669 60398070 16267401 31 1.29167 1.13078
7978713673336 30575043 38313178 7738135 28 1.16667 1.36269
2587626603527 33075324 48415169 15339845 25 1.04167 1.14529
17689604893719 25709923 45206439 19496516 30 1.25 1.23683
20750436038320 7361721 28380649 21018928 27 1.125 1.16469
28117523553621 1318811 8617895 7299084 26 1.08333 1.16836
10069978033852 5429101 13762890 8333789 31 1.29167 1.16129
1821799707771 9472257 24425561 14953304 24 1 1.06074
14047458287887 17293169 35855688 18562519 27 1.125 1.12962
30234827277692 1981333 9439883 7458550 24 1 1.05455
13776124632345 47534003 58534315 11000312 36 1.5 1.09007
30658886615608 27461903 40603088 13141185 37 1.54167 1.03932
24641711914058 25910449 37568965 11658516 37 1.54167 1.05942
10034958688455 15097773 30604267 15506494 25 1.04167 1.49382
32450503916875 32516305 50760195 18243890 29 1.20833 1.1729
27277022078652 24802036 42456622 17654586 27 1.125 1.10913
1605879780202 7848379 22760915 14912536 26 1.08333 1.17253
32188504876637 47982283 63869842 15887559 38 1.58333 1.15063
14475889667442 5498354 17462319 11963965 28 1.16667 1.41674
3548124598367 30061996 47932420 17870424 29 1.20833 1.15173
15228255176560 32817927 45195830 12377903 28 1.16667 1.44015
6574496913753 2983112 12472729 9489617 24 1 1.05359
2270864510844 6236105 17108363 10872258 28 1.16667 1.49114
7193356481081 39432399 47147277 7714878 29 1.20833 1.45324
32435163891021 30359075 41606436 11247361 34 1.41667 1.03676
8798939216071 40666449 59999775 19333326 29 1.20833 1.17386
18333500463239 13410198 28027906 14617708 27 1.125 1.26094
27655366377159 4086213 15715288 11629075 34 1.41667 1.0185
11226939421085 50551675 59979480 9427805 27 1.125 1.35868
31125105818353 32796027 51186358 18390331 28 1.16667 1.14835
3568083340960 1592940 10757081 9164141 26 1.08333 1.2427
20361591477358 12218371 27232986 15014615 26 1.08333 1.30699
7434138080665 27396043 42666706 15270663 26 1.08333 1.32645
25293938375534 399904 10008139 9608235 26 1.08333 1.30943
8996303978071 16322092 37293306 20971214 25 1.04167 1.04618
9852902297691 21544218 29313112 7768894 27 1.125 1.32555
8415384773981 26737630 41998879 15261249 26 1.08333 1.15624
6262078065703 29363728 36959106 7595378 31 1.29167 1.54779
13617005693027 36654027 46440226 9786199 30 1.25 1.03141
7080252370624 13649275 26587848 12938573 39 1.625 1.04545
15220967514718 10530853 18561161 8030308 28 1.16667 1.48404
33716135256099 13191557 32312112 19120555 27 1.125 1.13647
10804058224298 6445078 14579612 8134534 30 1.25 1.16605
31763197130303 5662352 20095259 14432907 27 1.125 1.36296
9823924751474 15904306 24278329 8374023 29 1.20833 1.12604
30994097068332 20111732 35712987 15601255 25 1.04167 1.16337
25746402055353 20157535 29106886 8949351 29 1.20833 1.64972
33872883188995 54745 6919610 6864865 28 1.16667 1.4264
2828774057888 27532189 35353061 7820872 27 1.125 1.37191
33044741930194 5684066 26241663 20557597 26 1.08333 1.12166
25048123461952 16523386 30348338 13824952 28 1.16667 1.33079
13930461293769 37013582 57129200 20115618 27 1.125 1.15174
18330062387695 15122253 35337407 20215154 27 1.125 1.14466
31013677996940 56814 9120618 9063804 32 1.33333 1.08012
29692147839977 6264558 27447911 21183353 28 1.16667 1.20745
25857184924083 45377051 54777600 9400549 26 1.08333 1.2351
10638471471616 11882890 32830193 20947303 26 1.08333 1.09984
6348308476037 11945988 29956834 18010846 27 1.125 1.10469
26379172962674 1006961 13305449 12298488 39 1.625 1.04891
3650011300091 19305741 33756832 14451091 32 1.33333 1.08059
3761414600440 523259 9097123 8573864 28 1.16667 1.45302
24168276188145 5204219 19625034 14420815 26 1.08333 1.19577
18163891067850 49391871 64021845 14629974 26 1.08333 1.16138
1315993755193 19048713 31181586 12132873 38 1.58333 1.05446
22468117627094 537852 11565156 11027304 25 1.04167 1.12842
25645581568852 39167682 51601849 12434167 28 1.16667 1.43315
19910998634281 31830040 40954811 9124771 35 1.45833 1.31165
934724517785 37669417 58458017 20788600 29 1.20833 1.23585
25797859854203 393379 12502012 12108633 24 1 1.03958
3413447352539 11070214 24378186 13307972 30 1.25 1.56088
1712345044749 3419547 10862557 7443010 29 1.20833 1.28466
26027753729771 26609562 48390237 21780675 26 1.08333 1.10347
3981849019942 21919180 43213648 21294468 28 1.16667 1.20842
14829631323079 12774772 33910671 21135899 28 1.16667 1.20586
1195510723973 38157451 56915010 18757559 29 1.20833 1.17414
6340076272576 3684736 13179532 9494796 29 1.20833 1.6495
18235033130242 42600761 57331055 14730294 41 1.70833 1.08701
23942208005800 39540842 50126630 10585788 33 1.375 1.04887
7201000756814 29326679 44430339 15103660 32 1.33333 1.09899
5689516506183 35131726 48161233 13029507 40 1.66667 1.06142
24930175278963 36303108 48713508 12410400 25 1.04167 1.15555
21770766511085 38439787 60429145 21989358 27 1.125 1.13333
8243235566642 13383669 20835556 7451887 28 1.16667 1.2164
15153742925123 42330095 56470235 14140140 27 1.125 1.26246
34461141755632 29692634 47064346 17371712 32 1.33333 1.20606
30970781267035 30859352 40449840 9590488 27 1.125 1.41013
25588998835437 1667590 8965464 7297874 25 1.04167 1.12076
7932747153167 16639412 28820667 12181255 26 1.08333 1.24806
30300641069953 20686355 32547800 11861445 29 1.20833 1.48173
4188906830439 38365500 54203978 15838478 25 1.04167 1.57815
17898497735606 43997946 57294514 13296568 29 1.20833 1.45625
19720227580245 17467391 29660518 12193127 28 1.16667 1.43147
18639429006771 23766959 32944110 9177151 32 1.33333 1.13356
7984575534077 19905567 32943356 13037789 28 1.16667 1.40792
25988229129539 6993509 28288355 21294846 27 1.125 1.16689
30258230447752 6804983 22119156 15314173 25 1.04167 1.20991
16225028402035 7319318 21527238 14207920 29 1.20833 1.06482
26913108089052 30679898 46599252 15919354 36 1.5 1.15926
25483857722862 203508 18017821 17814313 26 1.08333 1.07458
1811219971568 18434528 39758123 21323595 29 1.20833 1.2169
11181161805817 29218845 50806561 21587716 27 1.125 1.14397
15074933764673 8381206 16101741 7720535 28 1.16667 1.42027
10171575760229 30276599 51955814 21679215 26 1.08333 1.09035
23531657380352 17558084 31878203 14320119 42 1.75 1.08337
32787654564015 8133079 24544044 16410965 25 1.04167 1.04812
27420802758318 26302971 37116256 10813285 25 1.04167 1.10593
27701402219503 15117042 36675849 21558807 25 1.04167 1.07356
10310382060345 6654380 14076139 7421759 27 1.125 1.24984
21578815365503 4133541 14389934 10256393 34 1.41667 1.06992
28946046906516 30577435 40448947 9871512 27 1.125 1.39855
25062916129632 45759510 57861775 12102265 28 1.16667 1.4544
15267498802683 44177923 64489113 20311190 26 1.08333 1.09324
8359293604389 23121223 44492604 21371381 27 1.125 1.14783
4954628986805 40958240 57912177 16953937 29 1.20833 1.13385
516604525279 43045687 50946111 7900424 31 1.29167 1.37574
3912106029969 4635336 12735300 8099964 32 1.33333 1.29281
6801790062188 11111814 21393153 10281339 35 1.45833 1.10261
19375241531330 8597173 27713423 19116250 29 1.20833 1.21599
4606442891033 39020927 60648392 21627465 26 1.08333 1.12543
33431263567341 3133476 14954365 11820889 40 1.66667 1.08257
18993004091182 44383240 61929287 17546047 26 1.08333 1.0816
33404994318796 17380265 37740641 20360376 28 1.16667 1.16596
13451797097012 6188873 25868054 19679181 27 1.125 1.14607
32175513913970 7405768 17627966 10222198 28 1.16667 1.47154
29154072311131 9909457 22773869 12864412 26 1.08333 1.19899
16341454680833 15648694 28617696 12969002 26 1.08333 1.24864
18781806866681 17736326 25454991 7718665 32 1.33333 1.50023
20106480281444 7071101 18700728 11629627 27 1.125 1.32223
30388152969068 10301611 17679781 7378170 30 1.25 1.52317
2260987622880 52553772 65729743 13175971 39 1.625 1.04957
25528274760643 9407164 16772340 7365176 29 1.20833 1.34949
6347236932213 1154676 14665284 13510608 41 1.70833 1.06711
381683324992 23551481 38769741 15218260 26 1.08333 1.58365
7083681714750 19208740 33933475 14724735 27 1.125 1.29395
3372539216164 41969079 57846507 15877428 25 1.04167 1.34732
2730559762120 17754170 34037668 16283498 26 1.08333 1.05428
27331147740962 54839842 63269459 8429617 32 1.33333 1.27799
34118499249238 44229215 57126931 12897716 26 1.08333 1.23683
33646686141838 16489975 37075116 20585141 25 1.04167 1.05765
30140093015383 9499751 24071594 14571843 31 1.29167 1.08662
14731693790409 290488 11852185 11561697 35 1.45833 1.02299
31239755444679 12196475 33679457 21482982 28 1.16667 1.2133
1573157506454 12085861 24993166 12907305 24 1 1.02639
19515976234931 26579314 47850227 21270913 27 1.125 1.13134
21483321328465 966792 11766343 10799551 34 1.41667 1.03256
20966740403907 53872105 61822574 7950469 28 1.16667 1.1935
121415246190 45114698 59708529 14593831 27 1.125 1.25028
34557847865703 20644163 41472902 20828739 30 1.25 1.25324
25736391842746 41579125 60380053 18800928 28 1.16667 1.15855
3392316861960 5124043 25134514 20010471 24 1 1.00996
33360696615387 10877416 32212697 21335281 26 1.08333 1.12696
2844615138493 24485713 32433269 7947556 29 1.20833 1.21851
25193560887890 18211228 33944153 15732925 26 1.08333 1.06212
308925723035 41394872 57265137 15870265 25 1.04167 1.38411
12697176041681 23872678 33439186 9566508 34 1.41667 1.15495
17211925018056 37590015 57712985 20122970 30 1.25 1.23915
12550221370131 11093434 21384055 10290621 27 1.125 1.38382
18887433580063 2123573 15583000 13459427 27 1.125 1.27961
14096301811270 25723777 37260511 11536734 30 1.25 1.61739
33621956235768 8802235 19374073 10571838 26 1.08333 1.29078
29182313818124 38396816 51646441 13249625 38 1.58333 1.04212
14110458330398 9445105 27816648 18371543 30 1.25 1.21912
4559755549580 7346896 17567885 10220989 28 1.16667 1.47747
18780442492596 18020490 36877959 18857469 26 1.08333 1.07338
32559456826869 6019694 14771577 8751883 28 1.16667 1.52273
33093076607690 5778139 21776161 15998022 33 1.375 1.17495
13242987425535 13963537 35233625 21270088 27 1.125 1.14237
13615679414343 45546361 55276275 9729914 34 1.41667 1.17589
25537054026903 958317 8388949 7430632 31 1.29167 1.3894
17191592538435 47227301 56073507 8846206 30 1.25 1.10334
22049463369493 15462634 25817770 10355136 26 1.08333 1.28246
4540603196789 9042738 26688494 17645756 27 1.125 1.11641
11554540559265 2080413 16100095 14019682 44 1.83333 1.0949
6675529417535 250528 14310934 14060406 27 1.125 1.57873
2864603156407 22210601 36549862 14339261 25 1.04167 1.11939
4859903338958 19497513 33372524 13875011 28 1.16667 1.35238
6575887547531 16084986 30753709 14668723 27 1.125 1.28413
4347051195002 26065639 35394989 9329350 32 1.33333 1.11015
2841821574279 16958803 24581419 7622616 25 1.04167 1.0987
9240312765023 3480510 15304998 11824488 38 1.58333 1.05289
1106894621221 12628378 24744528 12116150 27 1.125 1.32998
28805195187880 20542167 38125816 17583649 30 1.25 1.17027
25200997448012 32201298 39760849 7559551 26 1.08333 1.17976
15662776787472 8135950 23055532 14919582 26 1.08333 1.1527
4073955344543 912798 15639358 14726560 26 1.08333 1.25173
20712563724093 1522439 15007317 13484878 40 1.66667 1.06435
10950969020419 2473285 12242119 9768834 24 1 1.07566
8255434552485 809058 20196049 19386991 26 1.08333 1.11616
11929458417895 7553779 22453194 14899415 42 1.75 1.12495
25455224099534 34196776 44101554 9904778 30 1.25 1.02844
21587900776983 23225459 44703130 21477671 27 1.125 1.13729
18980373341632 20011798 27753223 7741425 27 1.125 1.12781
10819097294520 25917477 40308493 14391016 27 1.125 1.28314
32565567454328 614552 8285061 7670509 29 1.20833 1.61224
30094179482342 13127681 33983651 20855970 28 1.16667 1.20513
16028607595502 31013739 42603561 11589822 28 1.16667 1.43558
3817481942345 3634918 23402772 19767854 26 1.08333 1.09768
581978538589 578365 14388668 13810303 28 1.16667 1.35899
19290396529623 6769884 24031476 17261592 26 1.08333 1.07544
34578558517724 25927948 39913261 13985313 40 1.66667 1.06357
16559902761615 4667921 18234417 13566496 27 1.125 1.3106
12774960850453 28519612 42095698 13576086 26 1.08333 1.1685
5822992027342 300168 21101964 20801796 28 1.16667 1.20343
22090246891397 32671861 49732424 17060563 25 1.04167 1.05343
6048708172754 54712091 63250494 8538403 32 1.33333 1.27667
31771388689234 13902289 23029791 9127502 26 1.08333 1.25242
21522688474061 9651885 19524754 9872869 34 1.41667 1.11501
27242013607284 2173520 13183731 11010211 37 1.54167 1.06569
4387378936063 7095689 15638629 8542940 28 1.16667 1.43402
10260817313798 21175358 42870028 21694670 29 1.20833 1.22041
1843821503657 32024013 43743582 11719569 37 1.54167 1.05458
8985482139518 1108317 10592054 9483737 35 1.45833 1.1609
23781337183290 9342212 30088743 20746531 29 1.20833 1.23294
10738383305045 28584521 47631580 19047059 28 1.16667 1.15816
23310074724395 15023747 30481747 15458000 28 1.16667 1.08802
9630328231351 37274460 44877290 7602830 29 1.20833 1.36494
31818032504029 37529897 49567387 12037490 24 1 1.08944
33222156265299 8765540 25052296 16286756 33 1.375 1.18063
15269560906619 34135017 50484409 16349392 24 1 1.00976
21517457028168 12878564 24915661 12037097 36 1.5 1.03473
18639972215260 21294097 30323883 9029786 32 1.33333 1.16816
15227409879448 44158660 56635326 12476666 29 1.20833 1.53906
17919809215052 16555104 34381904 17826800 31 1.29167 1.21764
2365369710726 6013046 27150625 21137579 29 1.20833 1.22196
10189046998626 17419301 29233629 11814328 29 1.20833 1.48144
13782247410104 10814129 26654278 15840149 24 1 1.73279
18147905656930 4117646 15411207 11293561 36 1.5 1.04597
22505360193608 1357622 16681394 15323772 42 1.75 1.17171
20861860659468 27803221 38294105 10490884 36 1.5 1.12391
26385170835967 1478980 22226139 20747159 27 1.125 1.14979
9342839633814 40656168 54353546 13697378 26 1.08333 1.19231
32305769393286 23588274 39245001 15656727 25 1.04167 1.72806
33003377231265 13630036 34433764 20803728 28 1.16667 1.18401
6314955093388 27667860 38167238 10499378 26 1.08333 1.28121
28271529676452 3769846 15681286 11911440 27 1.125 1.3077
18745058109349 14277482 25297517 11020035 24 1 1.00329
7216478061531 16167809 25071848 8904039 24 1 1.02941
25722956766153 35640264 43285049 7644785 30 1.25 1.57121
12569146081358 10820985 24539654 13718669 24 1 1.05789
33918056521113 9561160 25370378 15809218 24 1 1.81543
31982288128236 5822425 21107089 15284664 25 1.04167 1.27653
2022854145431 22396264 30729331 8333067 29 1.20833 1.13356
10243306355100 2022221 16033416 14011195 43 1.79167 1.0916
26665277848434 24302523 37401597 13099074 24 1 1.06567
29994118936446 3512702 12391271 8878569 30 1.25 1.06645
